film_id,film_name,duration,category,language,year,rating
6778120,Knocked Up,129,comedy,English,2007,R
18779340,T-Rex: Up Close and Personal,60,music,English,2008,NR
537154,Up in Arms,106,comedy,English,1944,NR
1223344,Up in Mabel's Room,76,comedy,English,1944,NR
9723186,Up in the Air,109,comedy-drama,English,2009,R
18714972,Urge to Build,0,,English,1981,NR
12009,The Usual Suspects,106,crime drama,English,1995,R
1225600,Robin Hood: Prince of thieves,138,action/adventure,English,1991,PG-13
27517,Vacation From Marriage,92,comedy,English,1945,NR
1217123,The Vagabond King,104,biography,English,1930,NR
20014263,The Valiant,61,crime drama,English,1929,NR
1217127,Valiant Is the Word for Carrie,110,drama,English,1936,NR
203869,The Valley of Decision,111,drama,English,1945,NR
269631,Beyond the Valley of the Dolls,109,comedy-drama,English,1970,NC-17
1221826,Valmont,140,drama,English,1989,R
534230,Van Gogh,155,drama,English,1991,R
3501658,Vanilla Sky,136,drama,English,2001,R
1217388,The Vanishing Prairie,75,documentary,English,1954,NR
1223373,Varsity Show,120,musical,English,1937,NR
3276329,Vatel,120,drama,English,2000,PG-13
1241587,Velvet Goldmine,120,drama,English,1998,R
21002811,Venus and Serena,100,documentary,English,2012,PG-13
4325587,Vera Drake,117,drama,English,2004,R
228854,The Verdict,129,drama,English,1982,R
38557,Vertigo,128,mystery & suspense,English,1958,PG
4376283,A Very Long Engagement,134,drama,English,2004,R
20513448,She's a Very Nice Lady,90,documentary,English,1982,NR
18692157,Vesuvius Express,0,,English,1953,NR
8147354,Vicky Cristina Barcelona,96,comedy-drama,English,2008,PG-13
21388898,Charlie Victor Romeo,80,documentary,English,2013,NR
15468,Victor/Victoria,133,comedy,English,1982,PG
21388898,Charlie Victor Romeo,80,documentary,English,2013,NR
4244578,The Village,109,mystery & suspense,English,2004,PG-13
4244578,The Village,109,mystery & suspense,English,2004,PG-13
502438,Easy Rider,94,drama,English,1969,R
9324484,American Violet,113,drama,English,2008,PG-13
579014,The Red Violin,131,drama,English,1998,R
22403529,Paganini: The Devil's Violinist,123,drama,English,2013,NR
1217659,The Virgin Queen,92,drama,English,1955,NR
1229721,The Virgin Spring,85,drama,English,1959,NR
5016755,Ring Virus,110,other,English,1999,NR
3363725,The Visit,108,drama,English,2000,R
1217595,Visit to a Small Planet,85,comedy,English,1960,NR
7829171,The Visitor,103,drama,English,2008,PG-13
1205825,I Vitelloni,102,drama,English,1953,NR
1217666,Viva Italia!,90,comedy-drama,English,1978,R
201859,Viva Villa!,115,action/adventure,English,1934,NR
64768,Viva Zapata!,113,drama,English,1952,NR
25793,Vivacious Lady,90,comedy,English,1938,NR
1217667,Voice in the Wind,85,drama,English,1944,NR
21002810,Twice Born,127,drama,English,2012,R
22285229,That Awkward Moment,94,comedy,English,2014,R
1223420,Volcano: The Life and Death of Malcolm Lowry,100,documentary,English,1976,NR
6208032,Volver,120,comedy-drama,English,2006,R
1216959,To Begin Again,92,drama,English,1982,PG
255558,Von Ryan's Express,117,drama,English,1965,NR
1223423,Voyage of the Damned,155,drama,English,1976,PG
18711707,Voyage to Next,10,,English,1974,NR
8140020,WALL-E,98,comedy,English,2008,G
18933680,La journée de la jupe,88,drama,English,2008,
348693,Wabash Avenue,92,musical,English,1950,NR
1244009,Waco: The Rules of Engagement,136,documentary,English,1997,NR
183287,Wag the Dog,96,comedy,English,1997,R
230054,Waikiki Wedding,89,musical,English,1937,NR
65172,Wait Until Dark,108,drama,English,1967,NR
514167,Wake Island,78,drama,English,1942,NR
14117117,Waldo Salt: A Screenwriter's Journey,57,documentary,English,1990,NR
361565,Walk On The Wild Side,114,drama,English,1962,NR
5121616,Walk the Line,136,biography,English,2005,PG-13
20059626,Walking with Dinosaurs,87,action/adventure,English,2013,PG
21710843,Mandela: Long Walk to Freedom,146,drama,English,2013,PG-13
21743062,The Wolf of Wall Street,179,biography,English,2013,R
5224219,Wallace & Gromit: The Curse of the Were-rabbit,80,comedy,English,2005,G
1217845,Walls of Fire,80,documentary,English,1973,NR
1218549,The Walls of Malapaga,91,drama,English,1949,NR
20654166,The Secret Life of Walter Mitty,114,comedy,English,2013,PG
8905052,Waltz With Bashir,90,biography,English,2008,R
20059626,Walking with Dinosaurs,87,action/adventure,English,2013,PG
8140018,Wanted,110,action/adventure,English,2008,R
20654166,The Secret Life of Walter Mitty,114,comedy,English,2013,PG
1218605,The War Against Mrs. Hadley,86,drama,English,1942,NR
1222819,War and Peace,373,drama,English,1967,NR
1222819,War and Peace,373,drama,English,1967,NR
110319,The War at Home,124,drama,English,1996,R
18713698,War Clouds in the Pacific,20,documentary,English,1941,NR
7306799,War Dance,107,documentary,English,2007,PG-13
21624167,Europa Report,90,sci-fi,English,2013,PG-13
1218556,The War Game,47,drama,English,1966,NR
16385882,War Horse,146,drama,English,2011,PG-13
5079742,War of the Worlds,116,sci-fi,English,2005,PG-13
5079742,War of the Worlds,116,sci-fi,English,2005,PG-13
3955710,War Photographer,96,documentary,English,2002,NR
309590,The War Room,95,documentary,English,1993,PG
20337673,War Witch,90,drama,English,2012,NR
1218563,WarGames,113,drama,English,1983,PG
13617618,Warrior,139,drama,English,2011,PG-13
13617618,Warrior,139,drama,English,2011,PG-13
1224207,Wartime Romance,92,drama,English,1984,NR
65692,The Wasp Woman,73,mystery & suspense,English,1959,NR
13635274,Waste Land,95,documentary,English,2010,NR
203586,Watch on the Rhine,114,drama,English,1943,NR
17611769,Water for Elephants,121,drama,English,2011,PG-13
1238357,Water Birds,31,documentary,English,1952,NR
20654166,The Secret Life of Walter Mitty,114,comedy,English,2013,PG
20654166,The Secret Life of Walter Mitty,114,comedy,English,2013,PG
1243594,Waterloo Bridge,81,drama,English,1931,NR
1238317,Waterworld,165,action/adventure,English,1995,PG-13
18062593,The Way Back,133,drama,English,2010,PG-13
1218579,Way Down South,62,drama,English,1939,NR
18730330,The Way of All Flesh,94,drama,English,1927,NR
18758222,Way Out of the Wilderness,0,documentary,English,1968,NR
1218629,Way out West,65,comedy,English,1937,NR
29489,The Way We Were,118,drama,English,1973,PG
18720325,We Refuse To Die,0,,English,1942,NR
434954,Weary River,84,drama,English,1929,NR
4700815,The Weather Underground,92,documentary,English,2003,NR
1229510,The Wedding Banquet,108,comedy,English,1993,R
22570247,Winter's Tale,129,drama,English,2014,PG-13
29833,Wee Willie Winkie,103,action/adventure,English,1937,NR
1224243,The Well,85,drama,English,1951,NR
1218656,Wells Fargo,116,western,English,1937,NR
25734,West Side Story,151,musical,English,1961,NR
32531,The West Point Story,107,musical,English,1950,NR
25734,West Side Story,151,musical,English,1961,NR
234444,The Westerner,100,western,English,1940,NR
332861,Point Blank,92,crime drama,English,1967,R
18784021,The Wetback Hound,20,other,English,1957,NR
18736475,"We've Come a Long, Long Way",67,documentary,English,1944,NR
3977168,Whale Rider,115,drama,English,2002,PG-13
66318,The Whales of August,90,drama,English,1987,NR
21705,What a Way to Go!,111,comedy,English,1964,NR
493502,What Dreams May Come,113,drama,English,1998,PG-13
234957,What Ever Happened to Baby Jane?,132,mystery & suspense,English,1962,NR
234957,What Ever Happened to Baby Jane?,132,mystery & suspense,English,1962,NR
1224266,"What Next, Corporal Hargrove?",95,comedy,English,1945,NR
18763618,"What, No Men!",22,comedy,English,1934,NR
18766281,What On Earth? Inside The Crop Circle Mystery,81,documentary,English,2009,NR
66714,What Price Hollywood?,88,drama,English,1932,NR
70790,What's Eating Gilbert Grape,118,drama,English,1993,PG-13
1234425,What's Love Got to Do with It,120,drama,English,1993,R
21803673,What Maisie Knew,93,drama,English,2012,R
1218106,What's the Matter with Helen?,101,mystery & suspense,English,1971,PG
19615334,Sleepless Nights Stories,114,documentary,English,2011,NR
1229073,When Dinosaurs Ruled the Earth,96,sci-fi,English,1970,G
1219860,When Father Was Away on Business,144,drama,English,1985,R
1219796,When Harry Met Sally...,95,comedy,English,1989,R
501974,When Ladies Meet,73,drama,English,1933,NR
501974,When Ladies Meet,73,drama,English,1933,NR
18793332,When Life Departs,0,other,English,1998,NR
163939,A Few Good Men,138,drama,English,1992,R
1218117,When My Baby Smiles at Me,98,musical,English,1948,NR
19314368,"Beats, Rhymes & Life: Travels/A Tribe Called Quest",95,documentary,English,2011,R
52035,When Time Ran Out,121,action/adventure,English,1980,PG
1224192,When Tomorrow Comes,90,drama,English,1939,NR
28902,When We Were Kings,120,documentary,English,1996,PG
399351,When Willie Comes Marching Home,82,comedy,English,1950,NR
36041,When Worlds Collide,81,sci-fi,English,1951,G
1219873,Where Love Has Gone,111,drama,English,1964,NR
21147995,We're the Millers,125,comedy,English,2013,R
12220684,Which Way Home,83,documentary,English,2009,NR
1220264,Whiffs,90,comedy,English,1975,PG
18692478,While I Run This Race,0,documentary,English,1967,NR
225491,The Whisperers,105,drama,English,1966,NR
18737988,Whistling Smith,0,documentary,English,1975,NR
1219374,White Banners,88,drama,English,1938,NR
22488686,White Bim Black Ear,183,drama,English,1977,NR
67911,White Christmas,120,musical,English,1954,NR
86176,The White Cliffs of Dover,126,drama,English,1944,NR
1220357,White Eagle,64,western,English,1932,NR
25736,White Heat,114,crime drama,English,1949,NR
68090,White Nights,136,drama,English,1985,PG-13
21409529,Paradise: Hope,91,drama,English,2013,NR
18788893,White Rhapsody,0,documentary,English,1945,NR
11709512,The White Ribbon,144,drama,English,2009,R
525064,White Shadows in the South Seas,88,drama,English,1928,NR
1220367,White Wilderness,73,documentary,English,1958,G
1220471,Who Are the DeBolts? & Where Did They Get 19 Kids?,72,documentary,English,1977,NR
1225457,Who Framed Roger Rabbit,103,comedy,English,1988,PG
238390,Who Is Harry Kellerman?,108,comedy-drama,English,1971,PG
22135783,3 Days to Kill,0,action/adventure,English,2014,PG-13
1225461,Who Killed Vincent Chin?,87,documentary,English,1988,NR
1225465,Whoopee,94,musical,English,1930,NR
2183,Who's Afraid of Virginia Woolf?,129,drama,English,1966,NR
18720938,Who's Who in Animal Land,0,,English,1944,NR
21824643,The Source Family,105,documentary,English,2013,NR
1220483,Why Girls Leave Home,69,drama,English,1945,NR
18757898,Why Korea,30,,English,1951,NR
20309772,Beautiful Creatures,124,fantasy,English,2013,PG-13
1219408,The Wild and the Brave,102,documentary,English,1974,PG
159562,Wild at Heart,126,drama,English,1990,R
1225482,The Wild Bunch,145,western,English,1969,R
1225482,The Wild Bunch,145,western,English,1969,R
22565204,Running Wild: The Life of Dayton O. Hyde,92,documentary,English,2013,NR
18756004,Wild and Wooly Hare,0,,English,1959,NR
1220502,Wild in the Streets,97,drama,English,1968,R
1220504,Wild Is the Wind,114,drama,English,1957,NR
22565204,Running Wild: The Life of Dayton O. Hyde,92,documentary,English,2013,NR
1225072,Wild Strawberries,90,drama,English,1957,NR
3807488,The Wild Thornberrys Movie,86,comedy,English,2002,PG
18715767,Wild Wings,0,,English,1966,NR
4444405,The Farm: Life Inside Angola Prison,93,documentary,English,1998,NR
681,William Shakespeare's 'Romeo & Juliet',120,drama,English,1996,PG-13
1220616,Willow,125,action/adventure,English,1988,PG
69796,Willy Wonka and the Chocolate Factory,98,fantasy,English,1971,G
22739324,Wilson,0,biography,English,2015,NR
18421,The Wind and the Lion,119,action/adventure,English,1975,PG
1218390,Rear Window,112,mystery & suspense,English,1954,PG
18769735,Windy Day,0,other,English,1968,NR
1225508,Wing and a Prayer,97,drama,English,1944,NR
3901211,Winged Migration,89,documentary,English,2001,G
69918,Wings,139,drama,English,1927,NR
131300,The Wings of the Dove,101,drama,English,1997,R
1220531,Wings over Honolulu,78,drama,English,1937,NR
18729497,Wings Up,21,documentary,English,1943,NR
16492299,Winnie the Pooh,63,comedy,English,2011,G
16492299,Winnie the Pooh,63,comedy,English,2011,G
21831837,Stan Lee's Mighty 7,90,action/adventure,English,2014,NR
22078560,My Last Day Without You,90,comedy-drama,English,2011,NR
2382212,Winter in Paradise,90,drama,English,1993,NR
13635283,Winter's Bone,100,drama,English,2010,R
1225522,Winterset,78,drama,English,1936,NR
21039462,Breakfast With Curtis,84,comedy,English,2012,NR
70188,The Witches of Eastwick,118,comedy,English,1987,R
439037,With a Song in My Heart,116,biography,English,1952,NR
1220766,With Babies & Banners: Women's Emergency Brigade,45,documentary,English,1978,NR
4052914,With Byrd at the South Pole,82,documentary,English,1930,NR
6023195,With the Marines at Tarawa,19,documentary,English,1944,NR
18769518,With These Hands,47,other,English,1950,NR
199747,Witness,112,drama,English,1985,R
70336,Witness for the Prosecution,120,crime drama,English,1957,NR
21396421,Escape From Tomorrow,104,horror,English,2013,NR
1220649,Witness to Apartheid,0,documentary,English,1986,NR
22570247,Winter's Tale,129,drama,English,2014,PG-13
1220771,Wives and Lovers,105,comedy,English,1963,NR
30701,The Wiz,133,musical,English,1978,G
1235218,The Wizard of Oz,180,fantasy,English,1939,G
18712896,Wizard of the Strings: A Portrait of Roy Smeck,27,,English,1985,NR
18763893,Wolf Men,0,documentary,English,1969,NR
8616614,If One Thing Matters/Wolfgang Tillmans,72,documentary,English,2008,NR
4078759,Wolfman,100,horror,English,1979,NR
51203,The Woman in Red,87,comedy,English,1984,PG-13
1220781,Woman in the Dunes,123,drama,English,1964,NR
346506,The Woman in the Window,99,drama,English,1944,NR
24972,A Woman of Affairs,96,drama,English,1928,NR
70577,The Woman of the Town,90,western,English,1942,NR
70610,Woman of the Year,112,comedy,English,1942,NR
70595,A Woman Under the Influence,155,drama,English,1974,R
18700914,Women at War,0,drama,English,1943,NR
21803414,American Hustle,138,drama,English,2013,R
1221049,Women in Love,131,drama,English,1969,R
1225567,Women In War,71,drama,English,1940,NR
1221834,Women on the Verge of a Nervous Breakdown,85,comedy,English,1988,R
2841881,Wonder Boys,112,comedy-drama,English,2000,R
70667,Wonder Man,98,comedy,English,1945,NR
20333630,Wonder Women! American Superheroines,65,documentary,English,2012,NR
1220803,The Wonderful World of the Brothers Grimm,135,musical,English,1962,G
1243742,Woodstock: Three Days of Peace and Music,225,documentary,English,1994,R
22169253,The Word,104,drama,English,2013,NR
18771934,Wireless,0,other,English,1915,NR
10391275,Watchmen: The IMAX Experience,160,action/adventure,English,2009,R
18224,Working Girl,113,comedy-drama,English,1988,R
203073,The World According to Garp,136,drama,English,1982,R
18718612,The World Is Rich,0,other,English,1947,NR
20333638,Fat Kid Rules the World,94,comedy,English,2012,R
19522943,Wreck-It Ralph,108,comedy,English,2012,PG
8905094,The Wrestler,105,drama,English,2008,R
8168705,The Whisper of the Whistling Water,94,documentary,English,2004,NR
1218828,Written on the Wind,99,drama,English,1956,NR
1141340,The Wrong Trousers,30,action/adventure,English,1993,NR
13979,Butch Cassidy and the Sundance Kid,112,western,English,1969,PG
36611,Wuthering Heights,103,drama,English,1939,NR
1230064,Wyatt Earp,191,biography,English,1994,PG-13
3678185,Y Tu Mama Tambien,105,comedy-drama,English,2001,R
18790419,Yad Vashem: Preserving The Past To Ensure The,0,documentary,English,1989,NR
53516,Abroad with Two Yanks,80,comedy,English,1944,NR
1218951,Yankee Doodle Dandy,126,musical,English,1942,NR
1218951,Yankee Doodle Dandy,126,musical,English,1942,NR
1224286,The Yanks Are Coming,65,musical,English,1942,NR
72489,The Year of Living Dangerously,115,drama,English,1982,PG
18773059,A Year Toward Tomorrow,25,other,English,1966,NR
1218699,The Yearling,128,drama,English,1946,G
18729319,Yeats Country,0,other,English,1965,NR
21029425,Beyond the Farthest Star,0,drama,English,2012,PG-13
72498,Yentl,134,musical,English,1983,PG
162910,"Yes, Giorgio",110,comedy,English,1982,PG
66263,Born Yesterday,103,comedy,English,1950,NR
1218706,"Yesterday, Today and Tomorrow",119,comedy-drama,English,1963,NR
1218850,Yojimbo,110,action/adventure,English,1961,NR
